id,symbol,datetime,open_price,high_price,low_price,close_price,volume,rsi_5,rsi_7,rsi_10,rsi_14,rsi_21,dif,macd,macd_histogram,rsv,k_value,d_value,j_value,ma5,ma10,ma20,ma60,ema12,ema26,bb_upper,bb_middle,bb_lower,atr,cci,willr,mom,pattern_signals,created_at,updated_at,MA_Cross,BB_Signal,MACD_Cross,Trend,MACD_Div,Anomaly,RSI_Signal,KD_Signal,SR_Signal,Volume_Anomaly,EMA_Cross,CCI_Signal,WILLR_Signal,MOM_Signal,Buy_Signals,Sell_Signals,Trade_Signal,Signal_Strength
575,AAPL,2025-01-30 10:30:00,238.46,239.03,237.21,238.16,6211686,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
576,AAPL,2025-01-30 11:30:00,238.1844,238.88,237.81,238.03,3222220,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
577,AAPL,2025-01-30 12:30:00,238.03,238.7686,237.905,238.45,2683972,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
578,AAPL,2025-01-30 13:30:00,238.44,239.67,238.44,239.25,3360211,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
579,AAPL,2025-01-30 14:30:00,239.25,240.05,239.21,239.58,4799123,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
580,AAPL,2025-01-30 15:30:00,239.58,239.855,237.24,237.56,6836079,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.403333,2025-09-30 00:19:06.403333,,,,偏空,,,,,,,,,,,0.0,0.5,,
581,AAPL,2025-01-31 09:30:00,247.04,247.19,240.55,240.9436,27334395,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
582,AAPL,2025-01-31 10:30:00,240.905,241.4293,238.59,238.949,10162823,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
583,AAPL,2025-01-31 11:30:00,238.97,240.05,238.74,239.74,6222938,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,,,,,,0.0,0.5,,
584,AAPL,2025-01-31 12:30:00,239.75,239.801,236.22,236.425,7822078,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,,,,,,0.0,0.5,,
585,AAPL,2025-01-31 13:30:00,236.43,236.86,234.47,235.135,7380314,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,,,,,,0.0,0.5,,
586,AAPL,2025-01-31 14:30:00,235.155,235.2799,233.44,234.29,7945570,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.406666,2025-09-30 00:19:06.406666,,,,偏空,,,,,,,,,,,0.0,0.5,,
587,AAPL,2025-01-31 15:30:00,234.31,236.5,233.74,235.86,8379858,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
588,AAPL,2025-02-03 09:30:00,229.44,231.83,226.635,229.26,21198249,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
589,AAPL,2025-02-03 10:30:00,229.26,229.8199,226.08,226.42,10347971,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
590,AAPL,2025-02-03 11:30:00,226.41,227.13,225.71,226.3699,7067637,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
591,AAPL,2025-02-03 12:30:00,226.36,227.07,225.95,226.9,4952072,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
592,AAPL,2025-02-03 13:30:00,226.91,228.8477,226.89,228.47,5283668,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
593,AAPL,2025-02-03 14:30:00,228.48,229.21,228.32,228.5501,4499030,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.410000,2025-09-30 00:19:06.410000,,,,偏空,,,,,,,,,,,0.0,0.5,,
594,AAPL,2025-02-03 15:30:00,228.57,228.9699,227.63,227.98,5648751,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.413333,2025-09-30 00:19:06.413333,,,,偏空,,,,,,,,,,,0.0,0.5,,
595,AAPL,2025-02-04 09:30:00,227.2,230.4118,226.65,230.37,11635605,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.413333,2025-09-30 00:19:06.413333,,,,偏空,,,,,,,,,,,0.0,0.5,,
596,AAPL,2025-02-04 10:30:00,230.38,231.5488,230.12,231.05,5363016,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.413333,2025-09-30 00:19:06.413333,,,,偏空,,,,,,,,,,,0.0,0.5,,
597,AAPL,2025-02-04 11:30:00,231.06,232.79,231.05,231.78,5207796,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.413333,2025-09-30 00:19:06.413333,,,,偏空,,,,,,,,,,,0.0,0.5,,
598,AAPL,2025-02-04 12:30:00,231.79,232.38,231.39,232.22,3095970,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.416666,2025-09-30 00:19:06.416666,,,,偏空,,,,,,,,,,,0.0,0.5,,
599,AAPL,2025-02-04 13:30:00,232.2257,232.36,231.38,232.14,2286596,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.416666,2025-09-30 00:19:06.416666,,,,偏空,,,,,,,,,,,0.0,0.5,,
600,AAPL,2025-02-04 14:30:00,232.14,232.95,232.135,232.309,3344618,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.416666,2025-09-30 00:19:06.416666,,,,偏空,,,,,,,,,,,0.0,0.5,,
601,AAPL,2025-02-04 15:30:00,232.29,233.13,232.03,232.79,3490884,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.416666,2025-09-30 00:19:06.416666,,,,偏空,,,,,,,,,,,0.0,0.5,,
602,AAPL,2025-02-05 09:30:00,228.49,230.6,228.3,229.5,9950114,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
603,AAPL,2025-02-05 10:30:00,229.51,230.1975,228.8514,230.09,3447904,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
604,AAPL,2025-02-05 11:30:00,230.09,231.28,229.99,230.69,2916112,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
605,AAPL,2025-02-05 12:30:00,230.68,230.75,229.63,229.91,2376195,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
606,AAPL,2025-02-05 13:30:00,229.9,231.53,229.71,230.6487,3043271,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
607,AAPL,2025-02-05 14:30:00,230.64,231.87,230.5,231.795,2871834,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
608,AAPL,2025-02-05 15:30:00,231.78,232.67,231.1101,232.46,3443025,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.420000,2025-09-30 00:19:06.420000,,,,偏空,,,,,,,,,,,0.0,0.5,,
609,AAPL,2025-02-06 09:30:00,231.34,233.8,230.7793,231.54,6919081,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.423333,2025-09-30 00:19:06.423333,,,,偏空,,,,,,,,,,,0.0,0.5,,
610,AAPL,2025-02-06 10:30:00,231.585,232.3256,230.425,231.515,3599406,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.423333,2025-09-30 00:19:06.423333,,,,偏空,,,,,,,,,,,0.0,0.5,,
611,AAPL,2025-02-06 11:30:00,231.51,231.635,230.9,231.33,2213517,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.423333,2025-09-30 00:19:06.423333,,,,偏空,,,,,,,,,,,0.0,0.5,,
612,AAPL,2025-02-06 12:30:00,231.345,232.34,231.03,232.19,2393555,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.426666,2025-09-30 00:19:06.426666,,,,偏空,,,,,,,,,,,0.0,0.5,,
613,AAPL,2025-02-06 13:30:00,232.19,233.11,232.08,232.87,1818718,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.426666,2025-09-30 00:19:06.426666,,,,偏空,,,,,,,,,,,0.0,0.5,,
614,AAPL,2025-02-06 14:30:00,232.89,232.89,231.895,232.28,2205672,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.426666,2025-09-30 00:19:06.426666,,,,偏空,,,,,,,,,,,0.0,0.5,,
615,AAPL,2025-02-06 15:30:00,232.29,233.28,231.93,233.22,3111368,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.426666,2025-09-30 00:19:06.426666,,,,偏空,,,,,,,,,,,0.0,0.5,,
616,AAPL,2025-02-07 09:30:00,232.515,234.0,229.88,230.39,7814805,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
617,AAPL,2025-02-07 10:30:00,230.34,231.268,228.9,229.055,5664232,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
618,AAPL,2025-02-07 11:30:00,229.085,229.42,228.195,228.4006,3763438,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
619,AAPL,2025-02-07 12:30:00,228.39,229.44,228.3633,229.2989,3721234,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
620,AAPL,2025-02-07 13:30:00,229.29,229.5,227.83,227.88,2602577,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
621,AAPL,2025-02-07 14:30:00,227.89,228.58,227.79,228.0,2965606,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
622,AAPL,2025-02-07 15:30:00,227.99,228.15,227.26,227.71,5030649,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.430000,2025-09-30 00:19:06.430000,,,,偏空,,,,,,,,,,,0.0,0.5,,
623,AAPL,2025-02-10 09:30:00,229.57,230.585,228.8,229.8662,6362641,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
624,AAPL,2025-02-10 10:30:00,229.89,229.9116,228.74,229.36,3755966,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,,,,,,0.0,0.5,,
625,AAPL,2025-02-10 11:30:00,229.3708,229.385,228.2392,228.4707,2474012,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,,,,,,0.0,0.5,,
626,AAPL,2025-02-10 12:30:00,228.47,228.88,228.37,228.47,2457578,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,,,,,,0.0,0.5,,
627,AAPL,2025-02-10 13:30:00,228.485,229.035,228.405,228.6999,1724663,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,,,,,,0.0,0.5,,
628,AAPL,2025-02-10 14:30:00,228.7,228.84,227.6,227.69,2971076,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.433333,2025-09-30 00:19:06.433333,,,,偏空,,,,,,,,,,,0.0,0.5,,
629,AAPL,2025-02-10 15:30:00,227.695,227.88,227.2,227.64,3507517,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.436666,2025-09-30 00:19:06.436666,,,,偏空,,,,,,,,,,,0.0,0.5,,
630,AAPL,2025-02-11 09:30:00,228.2,233.49,228.13,233.34,16450165,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.436666,2025-09-30 00:19:06.436666,,,,偏空,,Anomaly,,,,量能異常,,,,,0.7,0.5,,
631,AAPL,2025-02-11 10:30:00,233.32,234.7179,232.8201,234.65,7044159,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.436666,2025-09-30 00:19:06.436666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
632,AAPL,2025-02-11 11:30:00,234.66,235.23,233.7217,234.5723,5739199,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.436666,2025-09-30 00:19:06.436666,,,,偏空,,,,,,,,,,,0.0,0.5,,
633,AAPL,2025-02-11 12:30:00,234.59,234.625,233.25,233.545,3044227,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.440000,2025-09-30 00:19:06.440000,,,,偏空,,,,,,,,,,,0.0,0.5,,
634,AAPL,2025-02-11 13:30:00,233.5961,234.1899,233.13,233.37,2813907,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.440000,2025-09-30 00:19:06.440000,,,,偏空,,,,,,,,,,,0.0,0.5,,
635,AAPL,2025-02-11 14:30:00,233.3621,233.925,232.9,233.1108,3713179,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.440000,2025-09-30 00:19:06.440000,,,,偏空,,,,,,,,,,,0.0,0.5,,
636,AAPL,2025-02-11 15:30:00,233.11,233.3,232.17,232.77,4614482,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.440000,2025-09-30 00:19:06.440000,,,,偏空,,,,,,,,,,,0.0,0.5,,
637,AAPL,2025-02-12 09:30:00,231.275,234.05,230.68,233.605,11363398,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.443333,2025-09-30 00:19:06.443333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
638,AAPL,2025-02-12 10:30:00,233.5812,235.14,233.58,235.07,5460408,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.443333,2025-09-30 00:19:06.443333,,,,偏空,,,,,,,,,,,0.0,0.5,,
639,AAPL,2025-02-12 11:30:00,235.07,235.66,234.73,235.29,3522413,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.443333,2025-09-30 00:19:06.443333,,,,偏空,,,,,,,,,,,0.0,0.5,,
640,AAPL,2025-02-12 12:30:00,235.2733,235.89,234.86,235.48,2818998,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.443333,2025-09-30 00:19:06.443333,,,,偏空,,,,,,,,,,,0.0,0.5,,
641,AAPL,2025-02-12 13:30:00,235.4732,236.42,235.32,236.21,3035921,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.446666,2025-09-30 00:19:06.446666,,,,偏空,,,,,,,,,,,0.0,0.5,,
642,AAPL,2025-02-12 14:30:00,236.21,236.66,236.07,236.465,3343068,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.446666,2025-09-30 00:19:06.446666,,,,偏空,,,,,,,,,,,0.0,0.5,,
643,AAPL,2025-02-12 15:30:00,236.46,236.96,235.91,236.89,4493778,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.446666,2025-09-30 00:19:06.446666,,,,偏空,,,,,,,,,,,0.0,0.5,,
644,AAPL,2025-02-13 09:30:00,236.975,239.0,235.57,237.88,9839880,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
645,AAPL,2025-02-13 10:30:00,237.896,241.61,237.73,240.48,8943032,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
646,AAPL,2025-02-13 11:30:00,240.4903,240.84,239.82,240.345,3794251,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
647,AAPL,2025-02-13 12:30:00,240.3499,241.35,240.19,241.03,3188980,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
648,AAPL,2025-02-13 13:30:00,241.04,242.07,240.53,241.7699,3761997,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
649,AAPL,2025-02-13 14:30:00,241.7501,242.3399,241.26,241.545,3704786,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
650,AAPL,2025-02-13 15:30:00,241.545,241.769,241.01,241.52,4257382,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
651,AAPL,2025-02-14 09:30:00,241.07,245.05,241.0,244.38,11286651,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
652,AAPL,2025-02-14 10:30:00,244.38,244.38,243.16,243.945,4923421,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
653,AAPL,2025-02-14 11:30:00,243.94,244.53,243.69,243.8152,4178251,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
654,AAPL,2025-02-14 12:30:00,243.825,244.31,243.34,243.9999,2425988,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.450000,2025-09-30 00:19:06.450000,,,,偏空,,,,,,,,,,,0.0,0.5,,
655,AAPL,2025-02-14 13:30:00,243.98,244.54,243.94,244.15,1978801,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.453333,2025-09-30 00:19:06.453333,,,,偏空,,,,,,,,,,,0.0,0.5,,
656,AAPL,2025-02-14 14:30:00,244.1399,244.37,243.9101,244.1,2427820,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.453333,2025-09-30 00:19:06.453333,,,,偏空,,,,,,,,,,,0.0,0.5,,
657,AAPL,2025-02-14 15:30:00,244.08,245.41,243.91,244.57,4882408,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.453333,2025-09-30 00:19:06.453333,,,,偏空,,,,,,,,,,,0.0,0.5,,
658,AAPL,2025-02-18 09:30:00,243.91,245.18,242.8601,244.0905,10825110,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.453333,2025-09-30 00:19:06.453333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
659,AAPL,2025-02-18 10:30:00,244.08,244.9699,243.94,244.73,3159856,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
660,AAPL,2025-02-18 11:30:00,244.72,245.05,244.18,244.43,3072601,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
661,AAPL,2025-02-18 12:30:00,244.45,244.5,243.25,243.435,2653024,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
662,AAPL,2025-02-18 13:30:00,243.43,243.4833,241.84,243.055,3303217,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
663,AAPL,2025-02-18 14:30:00,243.055,243.835,242.98,243.52,2923310,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
664,AAPL,2025-02-18 15:30:00,243.53,244.6,243.15,244.47,4972578,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.456666,2025-09-30 00:19:06.456666,,,,偏空,,,,,,,,,,,0.0,0.5,,
665,AAPL,2025-02-19 09:30:00,244.61,246.01,243.79,243.9399,7953912,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
666,AAPL,2025-02-19 10:30:00,243.93,244.49,243.1604,244.3957,3875842,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
667,AAPL,2025-02-19 11:30:00,244.39,245.6514,244.03,245.15,3328518,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
668,AAPL,2025-02-19 12:30:00,245.14,245.28,244.23,244.71,1965036,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
669,AAPL,2025-02-19 13:30:00,244.715,245.1899,244.22,244.9001,2025071,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
670,AAPL,2025-02-19 14:30:00,244.9,245.17,244.4501,244.88,2676277,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
671,AAPL,2025-02-19 15:30:00,244.88,245.0896,244.535,244.88,2963614,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.460000,2025-09-30 00:19:06.460000,,,,偏空,,,,,,,,,,,0.0,0.5,,
672,AAPL,2025-02-20 09:30:00,244.97,246.78,244.29,244.745,7059474,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
673,AAPL,2025-02-20 10:30:00,244.74,246.7,244.59,246.1306,4286584,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
674,AAPL,2025-02-20 11:30:00,246.125,246.46,245.03,246.38,4072175,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
675,AAPL,2025-02-20 12:30:00,246.37,246.41,245.16,245.445,2248069,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
676,AAPL,2025-02-20 13:30:00,245.44,245.58,245.02,245.255,1791583,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
677,AAPL,2025-02-20 14:30:00,245.25,245.75,244.85,245.62,2339026,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
678,AAPL,2025-02-20 15:30:00,245.61,246.0,245.36,245.86,3152476,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,,,,,,0.0,0.5,,
679,AAPL,2025-02-21 09:30:00,245.965,246.94,245.22,245.79,8207297,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.463333,2025-09-30 00:19:06.463333,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
680,AAPL,2025-02-21 10:30:00,245.775,247.45,245.22,247.13,5440754,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.466666,2025-09-30 00:19:06.466666,,,,偏空,,,,,,,,,,,0.0,0.5,,
681,AAPL,2025-02-21 11:30:00,247.145,247.65,246.65,247.37,4700950,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.466666,2025-09-30 00:19:06.466666,,,,偏空,,,,,,,,,,,0.0,0.5,,
682,AAPL,2025-02-21 12:30:00,247.38,248.69,247.1,247.4412,6864397,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-09-30 00:19:06.466666,2025-09-30 00:19:06.466666,,,,偏空,,,,,,量能異常,,,,,0.7,0.5,,
