symbol,datetime,open_price,high_price,low_price,close_price,volume,rsi_5,rsi_7,rsi_10,rsi_14,rsi_21,dif,macd,macd_histogram,rsv,k_value,d_value,j_value,ma5,ma10,ma20,ma60,ema12,ema26,bb_upper,bb_middle,bb_lower,atr,cci,willr,mom,MA_Cross,BB_Signal,MACD_Cross,Trend,MACD_Div,Return,ZScore,Anomaly,RSI_Signal,KD_Signal,SR_Signal,vol_ma,Volume_Anomaly,EMA_Cross,CCI_Signal,WILLR_Signal,MOM_Signal,Buy_Signals,Sell_Signals,Trade_Signal,Signal_Strength
2317,2025-06-18 00:00:00.0000000,155.0000,156.5000,154.0000,156.0000,34125837,56.3081,55.7149,55.4859,54.8111,52.9462,1.4202,1.5687,-0.1485,54.5455,52.4163,55.4925,46.2639,156.0000,155.4500,154.4750,148.6000,155.1943,153.7741,157.8584,154.4750,151.0916,3.3772,20.2899,-33.3333,0.0000,2025-06-25 21:45:03.2666667,2025-07-09 12:41:57.5066667,孕線
2317,2025-06-17 00:00:00.0000000,156.5000,157.0000,154.5000,155.0000,25153697,46.8861,50.2826,52.4172,52.9877,51.9192,1.4518,1.6059,-0.1540,36.3636,51.3517,57.0307,39.9939,156.0000,155.4500,154.3750,148.7667,155.0478,153.5960,157.6897,154.3750,151.0603,3.4447,28.5980,-46.6667,3.5000,2025-06-25 21:45:03.2666667,2025-07-09 12:41:57.4766667,"長蠟燭,匹配低點"
2317,2025-06-16 00:00:00.0000000,156.0000,157.0000,154.5000,155.0000,21564832,46.8861,50.2826,52.4172,52.9877,51.9192,1.5729,1.6444,-0.0715,36.3636,58.8458,59.8701,56.7972,156.1000,155.1000,154.3250,148.9167,155.0565,153.4837,157.6307,154.3250,151.0193,3.5174,34.6767,-46.6667,2.5000,2025-06-25 21:45:03.2666667,2025-07-09 12:41:57.4433333,三內部下跌
2317,2025-06-13 00:00:00.0000000,157.0000,158.5000,156.0000,156.5000,37075939,59.1264,58.1426,57.2089,55.9052,53.5081,1.7044,1.6622,0.0422,71.4286,70.0869,60.3823,89.4961,156.0000,154.8500,154.4750,149.1250,155.0668,153.3624,158.1421,154.4750,150.8079,3.5956,110.5845,-35.2941,0.5000,2025-06-25 21:45:03.2633333,2025-07-09 12:41:57.4133333,孕線
2317,2025-06-12 00:00:00.0000000,155.5000,158.0000,154.0000,157.5000,32770167,68.6905,63.8456,60.5289,57.8780,54.5685,1.6949,1.6517,0.0432,92.8571,69.4160,55.5300,97.1882,155.3000,154.8000,154.6250,149.3167,154.8062,153.1113,158.8187,154.6250,150.4313,3.6799,107.4074,-45.8333,5.5000,2025-06-25 21:45:03.2633333,2025-07-09 12:41:57.3833333,多頭吞沒
2317,2025-06-11 00:00:00.0000000,156.5000,157.5000,155.5000,156.0000,26921144,61.1493,58.6281,57.1737,55.7006,53.2449,1.5562,1.6409,-0.0847,71.4286,57.6955,48.5869,75.9126,154.9000,154.2500,154.9000,149.5250,154.3164,152.7603,160.3461,154.9000,149.4539,3.6553,116.6667,-58.3333,4.0000,2025-06-25 21:45:03.2633333,2025-07-09 12:41:57.3500000,NULL
2317,2025-06-10 00:00:00.0000000,155.5000,156.0000,155.0000,155.5000,31625938,58.4827,56.8490,56.0531,54.9804,52.8084,1.5092,1.6621,-0.1528,64.2857,50.8289,44.0326,64.4214,154.9000,153.8500,155.0000,149.7250,154.0103,152.5011,160.5946,155.0000,149.4054,3.7826,80.2721,-62.5000,2.5000,2025-06-25 21:45:03.2633333,2025-07-09 12:41:57.2833333,"十字,風高浪大線,長腿十字,黃包車夫,短蠟燭,紡錘線"
2317,2025-06-09 00:00:00.0000000,155.0000,155.5000,154.0000,154.5000,18242233,53.3607,53.4146,53.8807,53.5786,51.9541,1.4783,1.7003,-0.2220,50.0000,44.1005,40.6345,51.0325,154.1000,153.6000,154.8750,149.9750,153.7395,152.2612,160.5307,154.8750,149.2193,3.9582,33.6770,-58.6207,0.5000,2025-06-25 21:45:03.2600000,2025-07-09 12:41:57.2500000,"孕線,家鴿,短蠟燭"
2317,2025-06-06 00:00:00.0000000,155.5000,155.5000,153.0000,153.0000,23622232,45.2563,48.1042,50.5831,51.4741,50.6786,1.5191,1.7558,-0.2366,28.5714,41.1508,38.9015,45.6493,153.7000,153.5500,154.5000,150.2083,153.6012,152.0821,161.1182,154.5000,147.8818,4.0704,-16.5017,-57.1429,0.0000,2025-06-25 21:45:03.2600000,2025-07-09 12:41:57.2066667,"捉腰帶線,光腳,長蠟燭,下跌光頭光腳"
2317,2025-06-05 00:00:00.0000000,156.5000,157.0000,155.5000,155.5000,34135967,58.9038,57.4617,56.6601,55.3581,52.9081,1.7019,1.8149,-0.1130,64.2857,47.4404,37.7769,66.7676,154.3000,153.5500,154.1500,150.5250,153.7105,152.0086,161.7203,154.1500,146.5797,4.1912,72.1763,-40.5405,0.5000,2025-06-25 21:45:03.2600000,2025-07-09 12:41:57.1666667,"烏雲蓋頂,短蠟燭"
2317,2025-06-04 00:00:00.0000000,153.5000,156.0000,153.0000,156.0000,39430089,61.8899,59.4440,57.9125,56.1448,53.3552,1.6558,1.8432,-0.1874,71.4286,39.0178,32.9451,51.1632,153.6000,153.5000,153.6250,150.8000,153.3851,151.7293,162.1448,153.6250,145.1052,4.3982,9.5238,-35.8974,2.0000,2025-06-25 21:45:03.2600000,2025-07-09 12:41:57.1333333,"光頭,長蠟燭"
2317,2025-06-03 00:00:00.0000000,153.5000,155.0000,151.5000,151.5000,37496603,39.9833,44.7372,48.7340,50.2339,49.7127,1.5221,1.8900,-0.3680,7.1429,22.8124,29.9088,8.6198,152.8000,153.3000,153.1250,151.0917,152.9097,151.3877,162.1852,153.1250,144.0648,4.3903,-76.5957,-54.7619,-2.5000,2025-06-25 21:45:03.2600000,2025-07-09 12:41:57.1000000,光腳
2317,2025-06-02 00:00:00.0000000,154.0000,154.5000,151.0000,152.5000,54596606,44.5343,48.0566,50.9565,51.6710,50.5481,1.7874,1.9820,-0.1947,20.0000,30.6472,33.4569,25.0278,153.1000,153.5500,152.6750,151.4583,153.1660,151.3787,162.8400,152.6750,142.5100,4.4588,-83.7947,-50.0000,-5.5000,2025-06-25 21:45:03.2566667,2025-07-09 12:41:57.0666667,NULL
2317,2025-05-29 00:00:00.0000000,154.5000,158.0000,154.0000,156.0000,88695221,65.3671,61.8165,59.5048,56.9676,53.5476,1.9982,2.0307,-0.0325,66.6667,35.9708,34.8618,38.1889,153.4000,154.1000,152.4250,151.7583,153.2871,151.2890,162.8379,152.4250,142.0121,4.4172,10.9880,-33.3333,-3.5000,2025-06-25 21:45:03.2566667,2025-07-09 12:41:57.0033333,NULL
2317,2025-05-28 00:00:00.0000000,154.0000,154.0000,151.5000,152.0000,31301270,39.4852,46.9317,51.0603,51.7150,50.3402,1.8818,2.0388,-0.1570,11.7647,20.6229,34.3072,-6.7458,152.8000,154.4500,151.7000,151.9917,152.7939,150.9121,162.9978,151.7000,140.4022,4.2955,-54.8387,-51.1628,-11.0000,2025-06-25 21:45:03.2566667,2025-07-09 12:41:56.9500000,"捉腰帶線,長蠟燭,匹配低點"
2317,2025-05-27 00:00:00.0000000,153.5000,155.0000,152.0000,152.0000,27178660,39.4852,46.9317,51.0603,51.7150,50.3402,2.1132,2.0781,0.0351,8.3333,25.0520,41.1494,-7.1428,153.4000,155.5500,151.2500,152.3583,152.9382,150.8250,163.1643,151.2500,139.3357,4.4336,-27.9123,-50.0000,-6.0000,2025-06-25 21:45:03.2566667,2025-07-09 12:41:56.9200000,空頭吞沒
2317,2025-05-26 00:00:00.0000000,152.5000,155.0000,151.0000,153.0000,28674499,44.8477,50.5511,53.3115,53.1125,51.1410,2.3777,2.0693,0.3084,16.6667,33.4113,49.1981,1.8378,153.8000,156.1500,150.7750,152.8333,153.1088,150.7310,163.2749,150.7750,138.2751,4.5438,-14.9396,-43.4783,0.0000,2025-06-25 21:45:03.2533333,2025-07-09 12:41:56.8833333,"風高浪大線,頸上線,紡錘線"
2317,2025-05-23 00:00:00.0000000,156.0000,156.0000,153.0000,154.0000,22240124,50.3142,54.1293,55.5143,54.4796,51.9276,2.5790,1.9922,0.5869,21.7391,41.7837,57.0915,11.1680,154.0000,156.1500,150.0750,153.2417,153.1286,150.5495,163.5296,150.0750,136.6204,4.5857,14.3408,-36.7347,7.0000,2025-06-25 21:45:03.2533333,2025-07-09 12:41:56.8500000,捉腰帶線
2317,2025-05-22 00:00:00.0000000,153.5000,154.0000,151.5000,153.0000,36180030,44.9457,51.1665,53.7961,53.3650,51.2129,2.6966,1.8455,0.8512,31.0345,51.8059,64.7454,25.9270,154.8000,155.4500,149.2000,153.7417,152.9701,150.2735,163.7513,149.2000,134.6487,4.7076,2.6992,-36.3636,7.0000,2025-06-25 21:45:03.2533333,2025-07-09 12:41:56.8100000,Hikkake 陷阱
2317,2025-05-21 00:00:00.0000000,155.0000,156.5000,154.5000,155.0000,28794921,54.3400,57.5374,57.8156,55.9072,52.7054,2.9093,1.6327,1.2766,54.2857,62.1917,71.2152,44.1447,156.1000,154.7500,148.5000,154.2417,152.9647,150.0554,163.5897,148.5000,133.4103,4.8005,36.9444,-29.0909,10.0000,2025-06-25 21:45:03.2533333,2025-07-09 12:41:56.7766667,"十字,孕線,十字孕線,風高浪大線,長腿十字,黃包車夫,紡錘線"
2317,2025-05-20 00:00:00.0000000,157.0000,158.5000,153.5000,154.0000,40404578,50.1743,55.1438,56.3479,54.9099,52.0398,2.9348,1.3135,1.6213,51.3514,66.1446,75.7269,46.9801,157.7000,153.7500,147.3500,154.6917,152.5946,149.6598,163.7332,147.3500,130.9668,4.9775,44.7917,-28.5714,8.0000,2025-06-25 21:45:03.2500000,2025-07-09 12:41:56.7433333,匹配低點
2317,2025-05-19 00:00:00.0000000,157.0000,158.0000,154.0000,154.0000,51994460,50.1743,55.1438,56.3479,54.9099,52.0398,3.0265,0.9082,2.1183,53.8462,73.5413,80.5180,59.5878,158.5000,152.9500,146.4750,155.1750,152.3391,149.3126,163.2096,146.4750,129.7404,4.9758,53.0704,-28.5714,11.5000,2025-06-25 21:45:03.2500000,2025-07-09 12:41:56.6900000,光腳
2317,2025-05-16 00:00:00.0000000,158.5000,159.5000,157.0000,158.0000,34064080,65.4636,66.0928,63.5070,59.5559,54.8399,3.0995,0.3786,2.7209,76.1905,83.3889,84.0064,82.1538,158.3000,151.8000,145.5500,155.6667,152.0371,148.9376,162.5615,145.5500,128.5385,5.0508,93.6883,-15.8730,10.5000,2025-06-25 21:45:03.2500000,2025-07-09 12:41:56.6566667,紡錘線
2317,2025-05-15 00:00:00.0000000,163.0000,163.0000,158.5000,159.5000,68371776,72.0503,70.5985,66.3522,61.3638,55.9143,2.7404,-0.3016,3.0420,83.3333,86.9880,84.3152,92.3338,156.1000,150.7500,144.3750,156.0750,150.9530,148.2126,161.0270,144.3750,127.7230,5.2471,142.2026,-11.1111,18.0000,2025-06-25 21:45:03.2500000,2025-07-09 12:41:56.6200000,"捉腰帶線,空頭吞沒"
2317,2025-05-14 00:00:00.0000000,161.5000,163.0000,159.5000,163.0000,68720158,88.7118,81.7438,73.2430,65.6840,58.4596,2.0894,-1.0621,3.1515,100.0000,88.8154,82.9787,100.4887,153.4000,148.9500,143.2000,156.3833,149.3990,147.3096,158.6932,143.2000,127.7068,5.3045,215.4995,0.0000,20.0000,2025-06-25 21:45:03.2466667,2025-07-09 12:41:56.5833333,上吊線
2317,2025-05-13 00:00:00.0000000,159.5000,161.5000,157.0000,158.0000,91396561,84.6568,77.3690,69.1197,62.1490,55.7170,0.8717,-1.8500,2.7217,82.5000,83.2231,80.0604,89.5485,149.8000,146.9500,142.0250,156.6667,146.9260,146.0544,154.6285,142.0250,129.4215,5.3279,246.9367,-11.6667,15.5000,2025-06-25 21:45:03.2466667,2025-07-09 12:41:56.5500000,NULL
2317,2025-05-12 00:00:00.0000000,149.0000,153.0000,148.5000,153.0000,58159600,78.4695,71.5191,64.1473,58.1454,52.7457,-0.1861,-2.5304,2.3443,100.0000,83.5846,78.4791,93.7958,147.4000,145.4000,141.0500,156.9833,144.9126,145.0987,151.3694,141.0500,130.7306,5.0839,159.9560,0.0000,14.0000,2025-06-25 21:45:03.2466667,2025-07-09 12:41:56.5000000,"光頭,長蠟燭"
2317,2025-05-09 00:00:00.0000000,146.5000,147.5000,145.5000,147.0000,29653062,64.8693,61.2042,56.5998,52.5532,48.8211,-1.0245,-3.1165,2.0920,77.7778,75.3769,75.9263,74.2783,145.3000,144.0000,140.1250,157.4167,143.4422,144.4666,149.2402,140.1250,131.0098,5.0135,92.5287,-6.2500,10.5000,2025-06-25 21:45:03.2466667,2025-07-09 12:41:56.4666667,Hikkake 陷阱
2317,2025-05-08 00:00:00.0000000,145.5000,146.5000,144.5000,146.0000,28650766,61.6384,59.0875,55.1847,51.5514,48.1374,-1.4687,-3.6395,2.1708,71.4286,74.1765,76.2009,70.1277,145.4000,142.9500,138.9500,157.8667,142.7953,144.2639,150.0581,138.9500,127.8419,5.2453,83.6478,-9.3750,7.0000,2025-06-25 21:45:03.2466667,2025-07-09 12:41:56.4333333,NULL
2317,2025-05-07 00:00:00.0000000,146.5000,148.0000,143.5000,145.0000,42941757,58.5918,57.0803,53.8297,50.5825,47.4690,-1.9125,-4.1822,2.2697,70.3704,75.5505,77.2132,72.2252,144.5000,142.2500,137.2750,158.4000,142.2126,144.1251,152.8361,137.2750,121.7139,5.4949,91.6415,-10.9589,13.0000,2025-06-25 21:45:03.2433333,2025-07-09 12:41:56.3800000,NULL
2317,2025-05-06 00:00:00.0000000,142.5000,146.5000,142.0000,146.0000,52642201,62.5669,59.5860,55.3354,51.5396,48.0589,-2.3493,-4.7496,2.4004,77.7778,78.1406,78.0445,78.3327,144.1000,140.9500,136.2750,158.8667,141.7058,144.0551,152.2859,136.2750,120.2641,5.5714,96.8716,-8.2192,9.5000,2025-06-25 21:45:03.2433333,2025-07-09 12:41:56.3333333,NULL
2317,2025-05-05 00:00:00.0000000,149.0000,149.0000,142.0000,142.5000,65835101,53.7883,53.4564,51.0198,48.3644,45.8146,-2.9744,-5.3497,2.3753,62.8571,78.3220,77.9964,78.9730,143.4000,140.0000,135.9000,159.2833,140.9250,143.8995,151.3227,135.9000,120.4773,5.6539,110.2987,-17.8082,7.0000,2025-06-25 21:45:03.2433333,2025-07-09 12:41:56.2800000,"捉腰帶線,空頭吞沒,長蠟燭"
2317,2025-05-02 00:00:00.0000000,144.5000,148.0000,144.0000,147.5000,58858234,73.4831,65.6486,58.2570,52.9683,48.6761,-3.3728,-5.9435,2.5708,96.9697,86.0544,77.8337,102.4958,142.7000,139.3000,136.4500,159.6583,140.6387,144.0114,153.4762,136.4500,119.4238,5.5503,177.9201,-16.6667,13.0000,2025-06-25 21:45:03.2433333,2025-07-09 12:41:56.2466667,長蠟燭
2317,2025-04-30 00:00:00.0000000,143.0000,144.0000,141.5000,141.5000,41225512,59.1099,55.1201,50.7051,47.3876,44.7309,-4.3412,-6.5862,2.2451,80.0000,80.5967,73.7233,94.3435,140.5000,138.0000,136.6750,159.9583,139.3912,143.7323,154.3845,136.6750,118.9655,5.4773,110.0402,-30.9524,5.5000,2025-06-25 21:45:03.2400000,2025-07-09 12:41:56.2133333,NULL
2317,2025-04-29 00:00:00.0000000,141.5000,143.5000,141.0000,143.0000,37793068,66.2970,58.9947,52.8567,48.7299,45.5648,-4.9032,-7.1475,2.2443,95.8333,80.8951,70.2866,102.1119,140.0000,137.4500,136.9000,160.6000,139.0077,143.9109,154.9599,136.9000,118.8401,5.7063,115.3799,-27.3810,3.5000,2025-06-25 21:45:03.2400000,2025-07-09 12:41:56.1666667,短蠟燭
2317,2025-04-28 00:00:00.0000000,140.0000,143.5000,140.0000,142.5000,46661370,65.1676,58.1542,52.2488,48.2764,45.2407,-5.7019,-7.7086,2.0067,91.6667,73.4259,64.9824,90.3129,137.8000,137.1000,137.4500,161.1917,138.2819,143.9838,156.8405,137.4500,118.0595,5.9529,102.3173,-34.7826,4.0000,2025-06-25 21:45:03.2400000,2025-07-09 12:41:56.1333333,"捉腰帶線,長蠟燭"
2317,2025-04-25 00:00:00.0000000,140.5000,141.0000,138.5000,139.0000,53501504,57.1210,52.2868,48.0269,45.1213,42.9774,-6.5876,-8.2102,1.6227,78.9474,64.3055,60.7607,71.3953,136.6000,136.7000,138.3500,161.7833,137.5149,144.1025,160.1195,138.3500,116.5805,6.0647,79.7074,-48.5437,4.5000,2025-06-25 21:45:03.2400000,2025-07-09 12:41:56.1033333,短蠟燭
2317,2025-04-24 00:00:00.0000000,139.0000,139.0000,135.5000,136.5000,43373263,50.5999,47.8061,44.8948,42.8074,41.3277,-7.2658,-8.6159,1.3501,37.0370,56.9846,58.9882,52.9774,135.9000,136.2500,139.7000,162.3583,137.2449,144.5107,164.5886,139.7000,114.8114,6.1850,49.8077,-55.9633,13.0000,2025-06-25 21:45:03.2400000,2025-07-09 12:41:56.0766667,短蠟燭
2317,2025-04-23 00:00:00.0000000,136.0000,139.5000,136.0000,139.0000,64790108,57.6089,51.9910,47.4694,44.5517,42.4986,-7.7712,-8.9535,1.1823,78.5714,66.9584,59.9901,80.8951,135.5000,134.9500,141.1250,162.9750,137.3804,145.1516,168.2780,141.1250,113.9720,6.3916,42.9757,-51.3761,26.5000,2025-06-25 21:45:03.2366667,2025-07-09 12:41:56.0366667,短蠟燭
2317,2025-04-22 00:00:00.0000000,134.5000,136.0000,131.5000,132.0000,43756112,38.5386,39.2218,38.5955,37.9810,37.7989,-8.5578,-9.2490,0.6912,53.5714,61.1519,56.5059,70.4440,134.9000,132.3000,142.3250,163.5083,137.0859,145.6437,171.0709,142.3250,113.5791,6.3063,-18.7674,-64.2202,7.0000,2025-06-25 21:45:03.2366667,2025-07-09 12:41:56.0066667,NULL
2317,2025-04-21 00:00:00.0000000,135.0000,137.0000,134.5000,136.5000,31715258,50.1386,45.9572,42.7764,40.8722,39.7900,-8.7246,-9.4218,0.6972,73.8462,64.9421,54.1829,86.4607,136.4000,131.6000,143.9750,164.2167,138.0106,146.7352,173.9241,143.9750,114.0259,6.4068,-0.8466,-55.9633,-2.0000,2025-06-25 21:45:03.2366667,2025-07-09 12:41:55.9600000,"缺口上漲,短蠟燭"
2317,2025-04-18 00:00:00.0000000,135.0000,136.5000,133.5000,135.5000,25953939,47.3197,44.1297,41.5092,39.9287,39.1112,-9.2687,-9.5961,0.3274,70.7692,60.4901,48.8032,83.8640,136.8000,131.8000,145.4500,164.8000,138.2853,147.5540,176.6604,145.4500,114.2396,6.7073,-17.6015,-57.7982,-18.0000,2025-06-25 21:45:03.2333333,2025-07-09 12:41:55.9300000,"十字,長腿十字,黃包車夫,紡錘線"
2317,2025-04-17 00:00:00.0000000,134.5000,135.5000,132.0000,134.5000,63502645,44.8241,42.4620,40.3197,39.0251,38.4504,-9.7266,-9.6780,-0.0487,67.6923,55.3506,42.9598,80.1323,136.6000,133.6000,146.8750,165.5667,138.7917,148.5183,178.7339,146.8750,115.0161,6.9925,-34.8409,-60.0000,-17.5000,2025-06-25 21:45:03.2333333,2025-07-09 12:41:55.9000000,"十字,風高浪大線,長腿十字,黃包車夫,紡錘線"
2317,2025-04-16 00:00:00.0000000,138.0000,139.5000,136.0000,136.0000,59628853,47.5258,44.1567,41.4579,39.8602,39.0559,-10.0678,-9.6658,-0.4020,55.9524,49.1797,36.7644,74.0105,134.4000,135.3500,148.5250,166.3750,139.5720,149.6398,181.0603,148.5250,115.9897,7.2227,-24.7875,-58.7719,-10.0000,2025-06-25 21:45:03.2333333,2025-07-09 12:41:55.8700000,NULL
2317,2025-04-15 00:00:00.0000000,139.0000,140.0000,136.0000,139.5000,84519852,53.5506,47.9870,44.0703,41.7981,40.4724,-10.5095,-9.5653,-0.9442,64.2857,45.7934,30.5567,76.2670,129.7000,136.3500,150.1250,167.2417,140.2214,150.7310,183.1823,150.1250,117.0677,7.5091,-25.5862,-55.0000,-14.5000,2025-06-25 21:45:03.2300000,2025-07-09 12:41:55.8233333,"十字,蜻蜓十字,長腿十字,探水竿"
2317,2025-04-14 00:00:00.0000000,141.5000,145.0000,136.0000,138.5000,210223406,52.1645,46.8581,43.1491,41.0376,39.8791,-11.2768,-9.3293,-1.9476,61.9048,36.5473,22.9383,63.7653,126.8000,137.8000,151.6500,168.0833,140.3526,151.6295,185.4126,151.6500,117.8874,7.7790,-26.4593,-56.6667,-22.0000,2025-06-25 21:45:03.2300000,2025-07-09 12:41:55.7933333,NULL
2317,2025-04-11 00:00:00.0000000,118.5000,135.0000,117.0000,134.5000,293820443,47.1145,42.5855,39.5657,38.0298,37.5062,-11.9904,-8.8424,-3.1480,47.8261,23.8686,16.1338,39.3381,126.8000,140.0000,153.1250,168.8500,140.6894,152.6798,187.0379,153.1250,119.2121,7.5697,-83.2835,-64.2276,-31.5000,2025-06-25 21:45:03.2300000,2025-07-09 12:41:55.7400000,NULL
2317,2025-04-10 00:00:00.0000000,123.5000,123.5000,123.5000,123.5000,35122259,31.1157,29.1606,28.3954,28.7485,30.3013,-12.3194,-8.0554,-4.2640,21.3592,11.8898,12.2664,11.1366,130.6000,143.1500,154.9250,169.6250,141.8148,154.1342,188.5126,154.9250,121.3374,6.7674,-125.6084,-82.1138,-41.5000,2025-06-25 21:45:03.2300000,2025-07-09 12:41:55.6933333,"十字,短蠟燭"
2317,2025-04-09 00:00:00.0000000,119.0000,122.5000,112.5000,112.5000,358282270,9.1219,11.4042,14.1069,17.2386,21.7044,-11.4402,-6.9894,-4.4508,0.0000,7.1551,12.4547,-3.4442,136.3000,147.3000,157.1750,170.6083,145.1448,156.5849,187.9521,157.1750,126.3979,6.4418,-202.1314,-100.0000,-50.5000,2025-06-25 21:45:03.2300000,2025-07-09 12:41:55.6633333,光腳
2317,2025-04-08 00:00:00.0000000,127.0000,130.5000,125.0000,125.0000,301202019,12.8524,15.0879,17.7241,20.7807,25.0480,-9.0316,-5.8767,-3.1549,0.0000,10.7326,15.1045,1.9888,143.0000,152.3500,160.1500,171.8000,151.0802,160.1117,183.7426,160.1500,136.5574,5.9757,-203.8716,-100.0000,-40.0000,2025-06-25 21:45:03.2266667,2025-07-09 12:41:55.6300000,光腳
2317,2025-04-07 00:00:00.0000000,138.5000,138.5000,138.5000,138.5000,26126364,19.8753,21.5238,23.6079,26.1744,29.7643,-7.0986,-5.0879,-2.0107,0.0000,16.0989,17.2904,13.7158,148.8000,156.3500,162.5000,172.8000,155.8220,162.9207,180.2623,162.5000,144.7377,5.3970,-184.3276,-100.0000,-27.5000,2025-06-25 21:45:03.2266667,2025-07-09 12:41:55.6000000,"十字,短蠟燭"
